pl_name,rastr,decstr,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2005-BLG-071L b,17h50m09.77s,-34d40m23.5s,1100.00000000,100.00000000,-100.00000000,0,3.40000000,0.30000000,-0.30000000,0,2.10000000,0.10000000,-0.10000000,0,0.46000000,0.04000000,-0.04000000,0,3100.00000000,300.00000000,-300.00000000,0,8600.00000000,,,0,2453480.67930000,0.00420000,-0.00510000,0,-0.02450000,0.00060000,-0.00060000,0,68.20000000,1.80000000,-1.50000000,0,0.60000000,0.04000000,-0.04000000,0,0.76200000,0.00400000,-0.00600000,0,71.00000000,3.00000000,-3.00000000,0,1.49500000,0.00800000,-0.00400000,0,19.50000000,0.02000000,-0.02000000,0,21.36000000,0.18000000,-0.18000000,0,0.87000000,0.04000000,-0.04000000,0,,,,,0,<a refstr=DONG_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...695..970D/abstract target=ref>Dong et al. 2009</a>
MOA-2012-BLG-505L b,17h52m34.34s,-32d02m24.33s,6.70000000,10.61000000,-3.51000000,0,0.02110000,0.03340000,-0.01100000,0,0.90000000,0.25000000,-0.21000000,0,0.10000000,0.16000000,-0.05000000,0,7210.00000000,1140.00000000,-1110.00000000,0,,,,,2456136.05580000,0.00050000,-0.00050000,0,0.00760020,0.00085680,-0.00085680,0,9.83350000,1.05060000,-1.05060000,0,2.83220000,0.37030000,-0.37030000,0,1.12660000,0.06530000,-0.06530000,0,2.05210000,0.55280000,-0.55280000,0,2.37820000,0.01600000,-0.01600000,0,21.29000000,0.13000000,-0.13000000,0,,,,,0.12100000,0.02400000,-0.02400000,0,4.39710000,0.71960000,-0.71960000,0,1,<a refstr=NAGAKANE_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154...35N/abstract target=ref>Nagakane et al. 2017</a>
OGLE-2012-BLG-0026L b,17h34m18.70s,-27d08m33.9s,35.00000000,6.00000000,-6.00000000,0,0.11000000,0.02000000,-0.02000000,0,3.82000000,0.30000000,-0.30000000,0,0.82000000,0.13000000,-0.13000000,0,4080.00000000,300.00000000,-300.00000000,0,8130.00000000,,,0,2455991.52000000,0.01000000,-0.01000000,0,0.00920000,0.00010000,-0.00010000,0,93.92000000,0.58000000,-0.58000000,0,1.72000000,0.01000000,-0.01000000,0,1.03400000,0.00100000,-0.00100000,0,1.30000000,0.01000000,-0.01000000,0,4.99900000,0.00100000,-0.00100000,0,,,,,,,,,0.91000000,0.09000000,-0.09000000,0,,,,,0,<a refstr=HAN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...762L..28H/abstract target=ref> Han et al. 2013 </a>
OGLE-2016-BLG-1195L b,17h55m23.5s,-30d12m26.1s,1.43000000,0.45000000,-0.32000000,0,0.00450000,0.00140000,-0.00100000,0,1.16000000,0.16000000,-0.13000000,0,0.07800000,0.01600000,-0.01200000,0,3910.00000000,420.00000000,-460.00000000,0,,,,,2457568.76940000,0.00130000,-0.00130000,0,-0.05330000,0.00073000,-0.00073000,0,9.94000000,0.11000000,-0.11000000,0,2.86000000,0.34000000,-0.43000000,0,1.08560000,0.00820000,-0.00750000,0,0.56000000,0.08600000,-0.07000000,0,-0.96900000,0.00220000,-0.00220000,0,18.99000000,0.02000000,-0.02000000,0,,,,,0.28600000,0.05300000,-0.03800000,0,8.70000000,1.60000000,-1.20000000,0,0,<a refstr=SHVARTZVALD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...840L...3S/abstract target=ref>Shvartzvald et al. 2017</a>
OGLE-2016-BLG-1190L b,17h58m52.30s,-27d36m48.8s,4253.00000000,280.00000000,-260.00000000,0,13.38000000,0.88000000,-0.82000000,0,2.17000000,1.87000000,-0.38000000,0,0.88000000,0.06000000,-0.05000000,0,6770.00000000,80.00000000,-90.00000000,0,8700.00000000,,,0,2457582.15700000,0.00700000,-0.00700000,0,-0.01797000,0.00023000,-0.00023000,0,93.53200000,0.89100000,-0.89100000,0,0.93000000,0.04400000,-0.04400000,0,0.60400000,0.00200000,-0.00200000,0,144.60000000,1.90000000,-1.90000000,0,0.03800000,0.00500000,-0.00500000,0,,,,,,,,,0.49000000,0.04000000,-0.04000000,0,,,,,1,<a refstr=RYU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...40R/abstract target=ref>Ryu et al. 2018</a>
OGLE-2018-BLG-0740L b,18h08m42.47s,-29d50m08.9s,350.00000000,200.00000000,-200.00000000,0,1.10000000,0.70000000,-0.60000000,0,2.00000000,0.20000000,-0.30000000,0,0.47000000,0.31000000,-0.24000000,0,7200.00000000,900.00000000,-1000.00000000,0,8000.00000000,,,0,2458254.35100000,0.02900000,-0.02900000,0,0.03800000,0.00300000,-0.00300000,0,65.64000000,3.47000000,-3.47000000,0,0.85000000,0.08000000,-0.08000000,0,1.18000000,0.01000000,-0.01000000,0,21.30000000,1.70000000,-1.70000000,0,2.50800000,0.00800000,-0.00800000,0,21.54000000,0.01000000,-0.01000000,0,17.13000000,,,0,0.28000000,0.04000000,-0.04000000,0,1.65000000,0.23000000,-0.23000000,0,0,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..102H/abstract target=ref>Han et al. 2019</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,-28d06m58.2s,871.00000000,709.00000000,-480.00000000,0,2.74000000,2.23000000,-1.51000000,0,4.19000000,1.84000000,-1.67000000,0,0.80000000,0.65000000,-0.43000000,0,3190.00000000,1400.00000000,-1270.00000000,0,,,,,2457494.15300000,0.04800000,-0.04800000,0,0.02100000,0.00100000,-0.00100000,0,74.62000000,1.69000000,-1.69000000,0,0.22000000,0.02000000,-0.02000000,0,1.16800000,0.00800000,-0.00800000,0,32.70000000,2.40000000,-2.40000000,0,5.33200000,0.01600000,-0.01600000,0,23.00000000,0.05000000,-0.05000000,0,19.50000000,,,0,1.15000000,0.22000000,-0.22000000,0,5.64000000,1.11000000,-1.11000000,0,0,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
OGLE-2018-BLG-1700L b,17h59m49.45s,-28d31m43.10s,1400.00000000,966.00000000,-636.00000000,0,4.40000000,3.04000000,-2.00000000,0,2.80000000,3.20000000,-2.50000000,0,0.42000000,0.29000000,-0.19000000,0,7600.00000000,1200.00000000,-900.00000000,0,10700.00000000,2200.00000000,-1500.00000000,0,2458385.82700000,0.06500000,-0.06500000,0,0.00670000,0.00087000,-0.00087000,0,41.91000000,0.82000000,-0.82000000,0,0.95000000,0.07000000,-0.07000000,0,1.18400000,0.00300000,-0.00300000,0,100.00000000,10.00000000,-10.00000000,0,3.36800000,0.00700000,-0.00700000,0,21.08000000,0.01000000,-0.01000000,0,,,,,0.37000000,0.03000000,-0.03000000,0,3.13000000,0.30000000,-0.30000000,0,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...48H/abstract target=ref>Han et al. 2020</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,-28d06m58.2s,1330.00000000,1010.00000000,-772.00000000,0,4.18000000,3.19000000,-2.43000000,0,6.40000000,2.51000000,-2.63000000,0,0.72000000,0.55000000,-0.42000000,0,3410.00000000,1340.00000000,-1420.00000000,0,,,,,2457490.13500000,0.06300000,-0.06300000,0,0.04800000,0.00100000,-0.00100000,0,51.45000000,0.41000000,-0.41000000,0,0.30000000,0.03000000,-0.03000000,0,1.06400000,0.00100000,-0.00100000,0,55.40000000,1.30000000,-1.30000000,0,4.67200000,0.01100000,-0.01100000,0,22.25000000,0.02000000,-0.02000000,0,19.55000000,,,0,1.20000000,0.24000000,-0.24000000,0,8.50000000,1.71000000,-1.71000000,0,1,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
MOA-2007-BLG-192L b,18h08m03.80s,-27d09m00.27s,3.30000000,4.90000000,-1.60000000,0,0.01000000,0.01500000,-0.00500000,0,0.62000000,0.22000000,-0.16000000,0,0.06000000,0.02800000,-0.02100000,0,1000.00000000,400.00000000,-400.00000000,0,,,,,2454245.45300000,,,0,-0.00360000,,,0,74.50000000,,,0,,,,,1.12000000,,,0,1.20000000,,,0,2.02100000,,,0,21.48000000,,,0,,,,,,,,,,,,,1,<a refstr=BENNETT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...684..663B/abstract target=ref> Bennett et al. 2008 </a>
OGLE-2014-BLG-1722L b,17h55m00.57s,-31d28m08.6s,55.30000000,51.30000000,-33.10000000,0,0.17400000,0.16100000,-0.10400000,0,1.50000000,0.60000000,-0.60000000,0,0.40000000,0.36000000,-0.24000000,0,6400.00000000,1280.00000000,-1870.00000000,0,,,,,2456900.22800000,0.00900000,-0.00800000,0,-0.13200000,0.00300000,-0.00300000,0,23.79700000,0.41800000,-0.38000000,0,7.00000000,6.00000000,-5.00000000,0,0.75400000,0.00400000,-0.00400000,0,4.45100000,0.69300000,-0.55700000,0,0.23000000,0.02000000,-0.02400000,0,18.87000000,0.03000000,-0.03000000,0,,,,,,,,,,,,,1,<a refstr=SUZUKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..263S/abstract target=ref>Suzuki et al. 2018</a>
OGLE-2014-BLG-0124L b,18h02m29.21s,-28d23m46.5s,150.00000000,48.00000000,-48.00000000,0,0.47000000,0.15000000,-0.15000000,0,2.97000000,0.51000000,-0.51000000,0,0.65000000,0.22000000,-0.22000000,0,4230.00000000,590.00000000,-590.00000000,0,,,,,2456836.14000000,0.04000000,-0.04000000,0,-0.17780000,0.00320000,-0.00320000,0,151.80000000,2.40000000,-2.40000000,0,1.37000000,0.42000000,-0.42000000,0,0.94290000,0.00230000,-0.00230000,0,7.05000000,0.38000000,-0.38000000,0,-1.36700000,0.00200000,-0.00200000,0,18.59000000,0.02000000,-0.02000000,0,17.79000000,0.01000000,-0.01000000,0,0.78000000,0.25000000,-0.25000000,0,2.56000000,0.83000000,-0.83000000,0,0,<a refstr=UDALSKI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...799..237U/abstract target=ref>Udalski et al. 2015</a>
KMT-2017-BLG-0165L b,17h58m35.92s,-28d08m01.21s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457853.72000000,0.06500000,-0.06500000,0,0.03600000,0.01100000,-0.01100000,0,41.77500000,0.84600000,-0.84600000,0,0.77090000,0.10290000,-0.10290000,0,0.95300000,0.01200000,-0.01200000,0,1.33200000,0.08600000,-0.08600000,0,5.81700000,0.03200000,-0.03200000,0,18.43000000,0.02000000,-0.02000000,0,,,,,,,,,6.93000000,1.15000000,-1.15000000,0,0,<a refstr=JUNG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...72J/abstract target=ref>Jung et al. 2019</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,-29d02m49.6s,21.00000000,2.00000000,-2.00000000,0,0.06600000,0.00600000,-0.00600000,0,2.70000000,,,0,0.38000000,0.04000000,-0.04000000,0,3300.00000000,,,0,8000.00000000,,,0,2457205.19790000,0.00120000,-0.00120000,0,0.01136000,0.00010000,-0.00010000,0,57.70000000,0.40000000,-0.40000000,0,1.40800000,0.01400000,-0.01400000,0,1.11410000,0.00330000,-0.00330000,0,1.67000000,0.05000000,-0.05000000,0,0.88500000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,0,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
MOA-2010-BLG-117L b,18h07m49.67s,-25d20m40.7s,170.00000000,32.00000000,-32.00000000,0,0.54000000,0.10000000,-0.10000000,0,2.42000000,0.26000000,-0.26000000,0,0.58000000,0.11000000,-0.11000000,0,3500.00000000,400.00000000,-400.00000000,0,6900.00000000,700.00000000,-700.00000000,0,2455419.80000000,0.30000000,-0.30000000,0,0.27900000,0.01500000,-0.01500000,0,120.60000000,5.20000000,-5.20000000,0,,,,,0.86010000,0.00600000,-0.00600000,0,9.50000000,0.33000000,-0.33000000,0,1.96300000,0.01100000,-0.01100000,0,17.95000000,0.07000000,-0.07000000,0,,,,,0.80500000,0.10000000,-0.10000000,0,2.46000000,0.31000000,-0.31000000,0,1,<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..141B/abstract target=ref>Bennett et al. 2018</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,-29d02m49.6s,21.00000000,2.00000000,-2.00000000,0,0.06600000,0.00600000,-0.00600000,0,2.10000000,,,0,0.38000000,0.04000000,-0.04000000,0,2500.00000000,,,0,4500.00000000,,,0,2457205.19790000,0.00120000,-0.00120000,0,0.01136000,0.00010000,-0.00010000,0,57.70000000,0.40000000,-0.40000000,0,1.40800000,0.01400000,-0.01400000,0,1.11410000,0.00330000,-0.00330000,0,1.67000000,0.05000000,-0.05000000,0,0.88500000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,0,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
OGLE-2018-BLG-1011L b,17h56m03.36s,-29d04m58.4s,570.00000000,1100.00000000,-350.00000000,0,1.80000000,3.40000000,-1.10000000,0,0.80000000,0.90000000,-0.60000000,0,0.18000000,0.33000000,-0.10000000,0,7100.00000000,1100.00000000,-1500.00000000,0,8000.00000000,,,0,2458284.81800000,0.00500000,-0.00500000,0,0.04900000,0.00100000,-0.00100000,0,12.19000000,0.14000000,-0.14000000,0,11.26000000,0.72000000,-0.72000000,0,0.75000000,0.00500000,-0.00500000,0,92.50000000,2.10000000,-2.10000000,0,4.36100000,0.00800000,-0.00800000,0,19.93000000,0.01000000,-0.01000000,0,19.04000000,0.01000000,-0.01000000,0,0.09000000,0.01000000,-0.01000000,0,2.81000000,0.22000000,-0.22000000,0,0,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..114H/abstract target=ref>Han et al. 2019</a>
OGLE-2017-BLG-0373L b,17h57m19.06s,-31d57m06.2s,127.00000000,202.00000000,-82.00000000,0,0.40100000,0.63700000,-0.25700000,0,2.42400000,0.75700000,-0.78300000,0,0.24800000,0.27400000,-0.13300000,0,5915.00000000,1123.00000000,-1478.00000000,0,,,,,2457840.60700000,0.05400000,-0.05400000,0,0.41600000,0.01100000,-0.01100000,0,11.99300000,0.24300000,-0.24300000,0,2.93500000,0.19000000,-0.19000000,0,1.37600000,0.01000000,-0.01000000,0,15.44000000,3.52000000,-3.52000000,0,2.46100000,0.01500000,-0.01500000,0,,,,,,,,,0.28800000,0.02900000,-0.02900000,0,8.81000000,0.09700000,-0.09700000,0,1,<a refstr=SKOWRON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68...43S/abstract target=ref>Skowron et al. 2018</a>
MOA-2009-BLG-266L b,17h48m05.95s,-35d00m19.5s,10.40000000,1.70000000,-1.70000000,0,0.03270000,0.00530000,-0.00530000,0,3.20000000,1.90000000,-0.50000000,0,0.56000000,0.09000000,-0.09000000,0,3040.00000000,330.00000000,-330.00000000,0,8800.00000000,,,0,2455093.28500000,0.05100000,-0.05100000,0,0.13140000,0.00080000,-0.00080000,0,61.54000000,0.36000000,-0.36000000,0,3.05430000,0.01590000,-0.01590000,0,0.91421000,0.00036000,-0.00036000,0,0.54500000,0.00700000,-0.00700000,0,2.27080000,0.00350000,-0.00350000,0,15.85600000,0.03000000,-0.03000000,0,,,,,0.98000000,0.04000000,-0.04000000,0,5.86000000,0.26000000,-0.26000000,0,0,<a refstr=MURAKI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...741...22M/abstract target=ref> Muraki et al. 2011 </a>
MOA-2010-BLG-117L b,18h07m49.67s,-25d20m40.7s,170.00000000,32.00000000,-32.00000000,0,0.54000000,0.10000000,-0.10000000,0,2.42000000,0.26000000,-0.26000000,0,0.58000000,0.11000000,-0.11000000,0,3500.00000000,400.00000000,-400.00000000,0,6900.00000000,700.00000000,-700.00000000,0,2455419.77000000,0.28000000,-0.28000000,0,-0.28700000,0.01300000,-0.01300000,0,116.40000000,4.30000000,-4.30000000,0,,,,,0.85660000,0.00510000,-0.00510000,0,9.52000000,0.33000000,-0.33000000,0,-1.96400000,0.01000000,-0.01000000,0,17.90000000,0.06000000,-0.06000000,0,,,,,0.77700000,0.09500000,-0.09500000,0,2.44000000,0.31000000,-0.31000000,0,0,<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..141B/abstract target=ref>Bennett et al. 2018</a>
OGLE-2012-BLG-0950L b,18h08m04.62s,-29d43m53.7s,31.00000000,9.00000000,-5.00000000,0,0.09800000,0.03000000,-0.02000000,0,2.40000000,0.20000000,-0.40000000,0,0.50000000,0.05000000,-0.09000000,0,2900.00000000,600.00000000,-800.00000000,0,,,,,2456151.47000000,0.03000000,-0.03000000,0,0.10100000,0.00300000,-0.00300000,0,68.40000000,1.50000000,-1.50000000,0,3.20000000,,,1,0.89500000,0.00400000,-0.00700000,0,1.90000000,0.50000000,-0.10000000,0,5.08100000,0.00600000,-0.00600000,0,19.29000000,0.03000000,-0.03000000,0,,,,,0.96000000,0.12000000,-0.09000000,0,5.10000000,0.60000000,-0.50000000,0,0,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153....1K/abstract target=ref>Koshimoto et al. 2017</a>
OGLE-2018-BLG-1011L c,17h56m03.36s,-29d04m58.4s,890.00000000,1600.00000000,-540.00000000,0,2.80000000,5.10000000,-1.70000000,0,0.80000000,0.90000000,-0.60000000,0,0.18000000,0.33000000,-0.10000000,0,7100.00000000,1100.00000000,-1500.00000000,0,8000.00000000,,,0,2458284.86800000,0.00900000,-0.00900000,0,0.04700000,0.00100000,-0.00100000,0,12.41000000,0.21000000,-0.21000000,0,11.29000000,0.76000000,-0.76000000,0,1.95400000,0.04800000,-0.04800000,0,160.60000000,17.00000000,-17.00000000,0,4.73300000,0.01100000,-0.01100000,0,19.93000000,0.01000000,-0.01000000,0,19.04000000,0.01000000,-0.01000000,0,0.09000000,0.01000000,-0.01000000,0,2.81000000,0.22000000,-0.22000000,0,0,<a refstr=HAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..114H/abstract target=ref>Han et al. 2019</a>
OGLE-2015-BLG-0966L b,17h55m01.02s,-29d02m49.6s,21.00000000,2.00000000,-2.00000000,0,0.06600000,0.00600000,-0.00600000,0,2.10000000,,,0,0.38000000,0.04000000,-0.04000000,0,2500.00000000,,,0,4500.00000000,,,0,2457205.19370000,0.00120000,-0.00120000,0,-0.01152000,0.00010000,-0.00010000,0,57.70000000,0.40000000,-0.40000000,0,1.40600000,0.01300000,-0.01300000,0,1.11470000,0.00330000,-0.00330000,0,1.68000000,0.05000000,-0.05000000,0,-0.88000000,0.00200000,-0.00200000,0,,,,,,,,,0.76000000,0.07000000,-0.07000000,0,4.80000000,0.50000000,-0.50000000,0,0,<a refstr=STREET_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...819...93S/abstract target=ref>Street et al. 2016</a>
OGLE-2013-BLG-0341L B b,17h52m07.49s,-29d50m46.0s,,,,0,,,,0,,,,0,,,,,,,,,,,,,2456402.23900000,0.04800000,-0.04800000,0,-0.03340000,0.00040000,-0.00040000,0,31.97000000,0.23000000,-0.23000000,0,3.10320000,0.02680000,-0.02680000,0,0.95100000,0.00200000,-0.00200000,0,1.68100000,0.15400000,-0.15400000,0,-0.00650000,0.00200000,-0.00200000,0,18.61030000,0.00880000,-0.00880000,0,,,,,,,,,,,,,0,<a refstr=GOULD_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...345...46G/abstract target=ref>Gould et al. 2014</a>
OGLE-2011-BLG-0265L b,17h57m47.72s,-27d23m40.3s,180.00000000,79.00000000,-41.00000000,0,0.56000000,0.25000000,-0.13000000,0,1.51000000,0.31000000,-0.20000000,0,0.13600000,0.06100000,-0.03100000,0,3490.00000000,710.00000000,-490.00000000,0,,,,,2455760.09250000,0.00850000,-0.00850000,0,,,,,53.33000000,0.27000000,-0.27000000,0,,,,,1.03790000,0.00085000,-0.00085000,0,39.23000000,0.59000000,-0.59000000,0,0.45310000,0.00400000,-0.00400000,0,17.57000000,,,0,,,,,0.42300000,0.04000000,-0.04000000,0,2.89000000,0.29000000,-0.29000000,0,0,<a refstr=SKOWRON_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804...33S/abstract target=ref>Skowron et al. 2015</a>
OGLE-2012-BLG-0358L b,17h42m46.77s,-24d15m39.6s,588.00000000,60.00000000,-60.00000000,0,1.85000000,0.19000000,-0.19000000,0,0.87000000,0.03000000,-0.03000000,0,0.02200000,0.00200000,-0.00200000,0,1760.00000000,130.00000000,-130.00000000,0,7600.00000000,,,0,2456040.33000000,0.01000000,-0.01000000,0,-0.09800000,0.00100000,-0.00100000,0,26.46000000,0.11000000,-0.11000000,0,2.37000000,0.01000000,-0.01000000,0,1.69600000,0.00300000,-0.00300000,0,1248.60000000,15.90000000,-15.90000000,0,0.72200000,0.00100000,-0.00100000,0,,,,,,,,,0.29000000,0.03000000,-0.03000000,0,4.02000000,0.37000000,-0.37000000,0,1,<a refstr=HAN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778...38H/abstract target=ref> Han et al. 2013 </a>
OGLE-2018-BLG-1269L b,17h58m46.42s,-27d37m04.6s,210.00000000,130.00000000,-67.00000000,0,0.67000000,0.41000000,-0.21000000,0,4.51000000,1.66000000,-1.15000000,0,1.11000000,0.68000000,-0.34000000,0,2510.00000000,900.00000000,-610.00000000,0,,,,,2458343.90300000,0.03000000,-0.03000000,0,0.14400000,0.02800000,-0.02800000,0,70.67200000,1.66100000,-1.66100000,0,0.58950000,0.01770000,-0.01770000,0,1.12300000,0.03200000,-0.03200000,0,5.75300000,0.26400000,-0.26400000,0,1.88700000,0.06900000,-0.06900000,0,19.42000000,0.01000000,-0.01000000,0,,,,,1.60200000,0.11800000,-0.11800000,0,8.29000000,0.61000000,-0.61000000,0,1,<a refstr=JUNG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..148J/abstract target=ref>Jung et al. 2020</a>
OGLE-2011-BLG-0173L b,17h57m15.78s,-28d14m01.9s,60.00000000,57.00000000,-35.00000000,0,0.19000000,0.18000000,-0.11000000,0,8.00000000,,,0,0.41000000,0.30000000,-0.21000000,0,6100.00000000,1300.00000000,-1700.00000000,0,,,,,2455689.19000000,0.04300000,-0.04300000,0,0.85000000,0.03600000,-0.03600000,0,29.20000000,0.80000000,-0.80000000,0,64.00000000,39.00000000,-39.00000000,0,4.66000000,0.12000000,-0.12000000,0,4.60000000,1.40000000,-1.40000000,0,2.93300000,0.00610000,-0.00720000,0,16.27200000,,,0,17.83900000,,,0,0.36000000,3.03000000,-0.25000000,0,4.30000000,2.60000000,-1.80000000,0,1,<a refstr=POLESKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..104P/abstract target=ref>Poleski et al. 2018</a>
OGLE-2012-BLG-0358L b,17h42m46.77s,-24d15m39.6s,578.00000000,51.00000000,-51.00000000,0,1.82000000,0.16000000,-0.16000000,0,0.86000000,0.02000000,-0.02000000,0,0.02200000,0.00200000,-0.00200000,0,1730.00000000,120.00000000,-120.00000000,0,7600.00000000,,,0,2456057.49000000,0.10000000,-0.10000000,0,-0.83200000,0.00200000,-0.00200000,0,25.64000000,0.08000000,-0.08000000,0,2.38000000,0.01000000,-0.01000000,0,1.70000000,0.00200000,-0.00200000,0,1228.10000000,11.80000000,-11.80000000,0,-5.42700000,0.00200000,-0.00200000,0,,,,,,,,,0.29000000,0.03000000,-0.03000000,0,4.02000000,0.37000000,-0.37000000,0,0,<a refstr=HAN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778...38H/abstract target=ref> Han et al. 2013 </a>
OGLE-2016-BLG-1195L b,17h55m23.5s,-30d12m26.1s,1.43000000,0.45000000,-0.32000000,0,0.00450000,0.00140000,-0.00100000,0,1.16000000,0.16000000,-0.13000000,0,0.07800000,0.01600000,-0.01200000,0,3910.00000000,420.00000000,-460.00000000,0,,,,,2457568.76920000,0.00130000,-0.00130000,0,-0.05321000,0.00073000,-0.00073000,0,9.96000000,0.11000000,-0.11000000,0,2.90000000,0.34000000,-0.40000000,0,0.98420000,0.00690000,-0.00750000,0,0.54300000,0.08200000,-0.07000000,0,-0.96840000,0.00220000,-0.00220000,0,18.99000000,0.02000000,-0.02000000,0,,,,,0.28600000,0.05300000,-0.03800000,0,8.70000000,1.60000000,-1.20000000,0,0,<a refstr=SHVARTZVALD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...840L...3S/abstract target=ref>Shvartzvald et al. 2017</a>
OGLE-2017-BLG-1522L b,18h01m16.65s,-28d27m43.1s,240.00000000,400.00000000,-130.00000000,0,0.75000000,1.26000000,-0.40000000,0,0.59000000,0.12000000,-0.11000000,0,0.04500000,0.07600000,-0.02400000,0,7490.00000000,910.00000000,-880.00000000,0,,,,,2457971.80000000,0.01000000,-0.01000000,0,0.05390000,0.00340000,-0.00340000,0,7.53000000,0.28000000,-0.28000000,0,6.00000000,0.70000000,-0.70000000,0,1.21000000,0.01000000,-0.01000000,0,159.00000000,16.00000000,-16.00000000,0,6.22000000,0.01000000,-0.01000000,0,,,,,,,,,0.06500000,0.00900000,-0.00900000,0,3.16000000,0.46000000,-0.46000000,0,1,<a refstr=JUNG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..219J/abstract target=ref>Jung et al. 2018</a>
